"sales_id","sales_person_id","customer_id","product_id","quantity","sale_date"
42148,12,13380,357,357,1992-10-21
42149,5,15308,373,373,1992-11-11
42150,22,7477,390,390,1992-11-17
42151,12,18923,403,403,1992-09-23
42152,6,11092,420,420,1992-09-27
42153,1,3261,437,437,1992-10-29
42154,13,14707,450,450,1992-12-08
42155,7,6876,467,467,1992-12-08
42156,1,8804,483,483,1992-10-08
42157,17,973,500,500,1992-10-02
42158,7,12419,9,513,1992-09-25
42159,1,4588,26,530,1992-11-28
42160,18,16516,43,547,1992-11-26
42161,8,8203,56,560,1992-11-07
42162,2,372,73,577,1992-10-12
42163,15,11818,86,590,1992-12-19
42164,9,3987,103,607,1992-11-13
42165,2,5915,119,623,1992-12-26
42166,19,17843,136,640,1992-09-27
42167,9,9530,149,653,1992-12-22
42168,3,1699,166,670,1992-10-30
42169,20,13627,183,687,1992-11-01
42170,10,5314,196,700,1992-12-25
42171,4,17242,213,717,1992-10-15
42172,20,19170,229,733,1992-11-11
42173,14,11339,246,750,1992-10-18
42174,4,3026,259,763,1992-10-01
42175,21,14954,276,780,1992-10-12
42176,15,7123,293,797,1992-11-10
42177,5,18569,306,810,1992-09-26
42178,22,10738,323,827,1992-11-08
42179,12,2425,336,840,1992-10-14
42180,6,14353,353,857,1992-11-10
42181,22,16281,369,873,1992-11-09
42182,16,8450,386,890,1992-10-25
42183,6,137,399,903,1992-10-12
42184,1,12065,416,920,1992-10-30
42185,17,4234,433,937,1992-10-14
42186,7,15680,446,950,1992-11-06
42187,1,7849,463,967,1992-11-13
42188,17,9777,479,983,1992-10-30
42189,1,1,1,11,1992-11-11
42190,13,11446,13,13,1992-12-18
42191,7,3615,30,30,1992-10-12
42192,1,15543,47,47,1992-10-08
42193,14,7230,60,60,1992-10-24
42194,8,19158,77,77,1992-10-09
42195,21,10845,90,90,1992-10-13
42196,15,3014,107,107,1992-10-04
42197,8,4942,123,123,1992-10-13
42198,2,16870,140,140,1992-10-19
42199,15,8557,153,153,1992-09-26
42200,9,726,170,170,1992-12-07
42201,3,12654,187,187,1992-11-07
42202,16,4341,200,200,1992-09-26
42203,10,16269,217,217,1992-10-09
42204,3,18197,233,233,1992-10-15
42205,20,10366,250,250,1992-10-09
42206,10,2053,263,263,1992-11-05
42207,4,13981,280,280,1992-11-18
42208,21,6150,297,297,1992-10-22
42209,11,17596,310,310,1992-11-28
42210,5,9765,327,327,1992-10-07
42211,18,1452,340,340,1992-11-21
42212,12,13380,357,357,1992-12-03
42213,5,15308,373,373,1992-11-01
42214,22,7477,390,390,1992-10-29
42215,12,18923,403,403,1992-11-06
42216,6,11092,420,420,1992-10-04
42217,1,3261,437,437,1992-10-17
42218,13,14707,450,450,1992-10-19
42219,7,6876,467,467,1992-11-11
42220,1,8804,483,483,1992-12-15
42221,17,973,500,500,1992-11-05
42222,7,12419,9,513,1992-11-02
42223,1,4588,26,530,1992-11-07
42224,18,16516,43,547,1992-12-16
42225,8,8203,56,560,1992-09-22
42226,2,372,73,577,1992-12-04
42227,15,11818,86,590,1992-09-21
42228,9,3987,103,607,1992-09-26
42229,2,5915,119,623,1992-12-02
42230,19,17843,136,640,1992-10-02
42231,9,9530,149,653,1992-12-12
42232,3,1699,166,670,1992-11-12
42233,20,13627,183,687,1992-12-03
42234,10,5314,196,700,1992-11-12
42235,4,17242,213,717,1992-10-08
42236,20,19170,229,733,1992-12-07
42237,14,11339,246,750,1992-10-18
42238,4,3026,259,763,1992-11-30
42239,21,14954,276,780,1992-11-11
42240,15,7123,293,797,1992-09-27
42241,5,18569,306,810,1992-11-11
42242,22,10738,323,827,1992-10-15
42243,12,2425,336,840,1992-11-05
42244,6,14353,353,857,1992-10-06
42245,22,16281,369,873,1992-10-21
42246,16,8450,386,890,1992-09-29
42247,6,137,399,903,1992-10-22
42248,1,12065,416,920,1992-09-25
42249,17,4234,433,937,1992-09-24
42250,7,15680,446,950,1992-10-04
42251,1,7849,463,967,1992-11-11
42252,17,9777,479,983,1992-11-08
42253,1,1,1,11,1992-11-02
42254,13,11446,13,13,1992-11-17
42255,7,3615,30,30,1992-10-19
42256,1,15543,47,47,1992-11-03
42257,14,7230,60,60,1992-12-10
42258,8,19158,77,77,1992-11-20
42259,21,10845,90,90,1992-11-24
42260,8,4942,123,123,1992-09-30
42261,2,16870,140,140,1992-10-08
42262,15,8557,153,153,1992-09-28
42263,9,726,170,170,1992-11-14
42264,3,12654,187,187,1992-11-13
42265,16,4341,200,200,1992-10-21
42266,10,16269,217,217,1992-10-14
42267,3,18197,233,233,1992-10-27
42268,20,10366,250,250,1992-12-22
42269,10,2053,263,263,1992-11-28
42270,4,13981,280,280,1992-10-10
42271,21,6150,297,297,1992-11-07
42272,11,17596,310,310,1992-12-22
42273,5,9765,327,327,1992-11-01
42274,18,1452,340,340,1992-11-21
42275,12,13380,357,357,1992-09-28
42276,5,15308,373,373,1992-11-19
42277,22,7477,390,390,1992-11-18
42278,12,18923,403,403,1992-12-29
42279,6,11092,420,420,1992-11-24
42280,1,3261,437,437,1992-10-27
42281,13,14707,450,450,1992-10-27
42282,7,6876,467,467,1992-12-02
42283,1,8804,483,483,1992-11-07
42284,17,973,500,500,1992-11-24
42285,7,12419,9,513,1992-10-14
42286,1,4588,26,530,1992-11-15
42287,18,16516,43,547,1992-12-18
42288,8,8203,56,560,1992-10-07
42289,2,372,73,577,1992-12-23
42290,15,11818,86,590,1992-12-13
42291,9,3987,103,607,1992-12-09
42292,2,5915,119,623,1992-09-29
42293,19,17843,136,640,1992-12-17
42294,9,9530,149,653,1992-09-30
42295,3,1699,166,670,1992-11-21
42296,20,13627,183,687,1992-10-12
42297,10,5314,196,700,1992-11-19
42298,4,17242,213,717,1992-12-01
42299,20,19170,229,733,1992-10-15
42300,14,11339,246,750,1992-12-17
42301,4,3026,259,763,1992-11-30
42302,21,14954,276,780,1992-11-22
42303,15,7123,293,797,1992-10-23
42304,5,18569,306,810,1992-10-14
42305,22,10738,323,827,1992-12-11
42306,12,2425,336,840,1992-12-22
42307,6,14353,353,857,1992-09-25
42308,22,16281,369,873,1992-12-23
42309,16,8450,386,890,1992-12-21
42310,6,137,399,903,1992-11-04
42311,1,12065,416,920,1992-10-03
42312,17,4234,433,937,1992-10-29
42313,7,15680,446,950,1992-10-09
42314,1,7849,463,967,1992-10-08
42315,17,9777,479,983,1992-10-13
42316,1,1,1,11,1992-12-05
42317,13,11446,13,13,1992-12-09
42318,7,3615,30,30,1992-09-27
42319,1,15543,47,47,1992-10-16
42320,14,7230,60,60,1992-11-14
42321,8,19158,77,77,1992-12-22
42322,21,10845,90,90,1992-12-01
42323,15,3014,107,107,1992-12-12
42324,8,4942,123,123,1992-12-10
42325,2,16870,140,140,1992-10-10
42326,15,8557,153,153,1992-10-16
42327,9,726,170,170,1992-11-03
42328,3,12654,187,187,1992-12-28
42329,16,4341,200,200,1992-11-05
42330,10,16269,217,217,1992-10-09
42331,3,18197,233,233,1992-10-13
42332,20,10366,250,250,1992-12-21
42333,10,2053,263,263,1992-12-14
42334,4,13981,280,280,1992-11-12
42335,21,6150,297,297,1992-09-23
42336,11,17596,310,310,1992-12-17
42337,5,9765,327,327,1992-10-26
42338,18,1452,340,340,1992-12-06
42339,12,13380,357,357,1992-11-30
42340,5,15308,373,373,1992-11-24
42341,22,7477,390,390,1992-11-01
42342,12,18923,403,403,1992-11-03
42343,6,11092,420,420,1992-09-30
42344,1,3261,437,437,1992-10-04
42345,13,14707,450,450,1992-09-23
42346,7,6876,467,467,1992-10-23
42347,1,8804,483,483,1992-12-15
42348,17,973,500,500,1992-10-07
42349,7,12419,9,513,1992-12-15
42350,1,4588,26,530,1992-11-01
42351,18,16516,43,547,1992-12-23
42352,8,8203,56,560,1992-10-24
42353,2,372,73,577,1992-11-23
42354,15,11818,86,590,1992-10-10
42355,9,3987,103,607,1992-10-07
42356,2,5915,119,623,1992-12-05
42357,19,17843,136,640,1992-10-02
42358,9,9530,149,653,1992-11-08
42359,3,1699,166,670,1992-09-22
42360,20,13627,183,687,1992-11-26
42361,10,5314,196,700,1992-11-01
42362,4,17242,213,717,1992-10-16
42363,20,19170,229,733,1992-10-04
42364,14,11339,246,750,1992-10-21
42365,4,3026,259,763,1992-11-27
42366,21,14954,276,780,1992-11-12
42367,15,7123,293,797,1992-12-02
42368,5,18569,306,810,1992-10-24
42369,22,10738,323,827,1992-11-27
42370,12,2425,336,840,1992-12-09
42371,6,14353,353,857,1992-12-20
42372,22,16281,369,873,1992-10-07
42373,16,8450,386,890,1992-10-30
42374,6,137,399,903,1992-12-11
42375,1,12065,416,920,1992-12-12
42376,17,4234,433,937,1992-09-22
42377,7,15680,446,950,1992-12-22
42378,1,7849,463,967,1992-12-16
42379,17,9777,479,983,1992-10-11
42380,1,1,1,11,1992-12-21
42381,13,11446,13,13,1992-09-21
42382,7,3615,30,30,1992-11-13
42383,1,15543,47,47,1992-09-24
42384,14,7230,60,60,1992-10-02
42385,8,19158,77,77,1992-11-20
42386,21,10845,90,90,1992-12-02
42387,15,3014,107,107,1992-10-07
42388,8,4942,123,123,1992-11-17
42389,2,16870,140,140,1992-10-06
42390,15,8557,153,153,1992-09-23
42391,9,726,170,170,1992-11-24
42392,3,12654,187,187,1992-11-27
42393,16,4341,200,200,1992-12-08
42394,10,16269,217,217,1992-12-10
42395,3,18197,233,233,1992-12-03
42396,20,10366,250,250,1992-10-13
42397,10,2053,263,263,1992-11-05
42398,4,13981,280,280,1992-11-20
42399,21,6150,297,297,1992-12-05
42400,11,17596,310,310,1992-09-25
42401,5,9765,327,327,1992-11-03
42402,18,1452,340,340,1992-11-25
42403,12,13380,357,357,1992-11-11
42404,5,15308,373,373,1992-12-06
42405,22,7477,390,390,1992-10-25
42406,12,18923,403,403,1992-10-31
42407,6,11092,420,420,1992-12-02
42408,1,3261,437,437,1992-09-30
42409,13,14707,450,450,1992-10-25
42410,7,6876,467,467,1992-10-02
42411,1,8804,483,483,1992-12-24
42412,17,973,500,500,1992-10-25
42413,7,12419,9,513,1992-11-13
42414,1,4588,26,530,1992-10-23
42415,18,16516,43,547,1992-12-22
42416,8,8203,56,560,1992-12-29
42417,2,372,73,577,1992-10-12
42418,15,11818,86,590,1992-11-29
42419,9,3987,103,607,1992-12-29
42420,2,5915,119,623,1992-09-29
42421,19,17843,136,640,1992-11-06
42422,9,9530,149,653,1992-11-04
42423,3,1699,166,670,1992-11-22
42424,20,13627,183,687,1992-11-27
42425,10,5314,196,700,1992-09-23
42426,4,17242,213,717,1992-09-24
42427,20,19170,229,733,1992-11-10
42428,14,11339,246,750,1992-12-11
42429,4,3026,259,763,1992-09-22
42430,21,14954,276,780,1992-11-21
42431,15,7123,293,797,1992-10-04
42432,5,18569,306,810,1992-11-26
42433,22,10738,323,827,1992-10-15
42434,12,2425,336,840,1992-10-30
42435,6,14353,353,857,1992-12-29
42436,22,16281,369,873,1992-11-23
42437,16,8450,386,890,1992-12-02
42438,6,137,399,903,1992-10-03
42439,1,12065,416,920,1992-10-23
42440,17,4234,433,937,1992-09-21
42441,7,15680,446,950,1992-12-14
42442,1,7849,463,967,1992-10-02
42443,17,9777,479,983,1992-10-18
42444,1,1,1,11,1992-10-22
42445,13,11446,13,13,1992-10-16
42446,7,3615,30,30,1992-12-10
42447,1,15543,47,47,1992-11-02
42448,14,7230,60,60,1992-10-10
42449,8,19158,77,77,1992-10-04
42450,21,10845,90,90,1992-11-18
42451,15,3014,107,107,1992-11-18
42452,8,4942,123,123,1992-12-05
42453,2,16870,140,140,1992-11-23
42454,15,8557,153,153,1992-10-21
42455,9,726,170,170,1992-11-16
42456,3,12654,187,187,1992-12-20
42457,16,4341,200,200,1992-12-16
42458,10,16269,217,217,1992-11-19
42459,3,18197,233,233,1992-11-26
42460,20,10366,250,250,1992-10-25
42461,10,2053,263,263,1992-11-06
42462,4,13981,280,280,1992-11-04
42463,21,6150,297,297,1992-09-24
42464,11,17596,310,310,1992-09-22
42465,5,9765,327,327,1992-10-20
42466,12,13380,357,357,1992-09-23
42467,22,7477,390,390,1992-12-02
42468,12,18923,403,403,1992-11-08
42469,6,11092,420,420,1992-11-05
42470,1,3261,437,437,1992-09-22
42471,13,14707,450,450,1992-10-22
42472,7,6876,467,467,1992-10-21
42473,1,8804,483,483,1992-11-08
42474,17,973,500,500,1992-12-19
42475,7,12419,9,513,1992-11-30
42476,1,4588,26,530,1992-12-10
42477,18,16516,43,547,1992-11-01
42478,8,8203,56,560,1992-11-27
42479,2,372,73,577,1992-12-01
42480,15,11818,86,590,1992-11-22
42481,9,3987,103,607,1992-11-25
42482,2,5915,119,623,1992-11-03
42483,19,17843,136,640,1992-12-11
42484,9,9530,149,653,1992-09-22
42485,3,1699,166,670,1992-12-07
42486,20,13627,183,687,1992-10-18
42487,10,5314,196,700,1992-10-13
42488,4,17242,213,717,1992-12-16
42489,20,19170,229,733,1992-11-10
42490,14,11339,246,750,1992-10-25
42491,4,3026,259,763,1992-11-15
42492,21,14954,276,780,1992-09-29
42493,15,7123,293,797,1992-12-11
42494,5,18569,306,810,1992-10-14
42495,22,10738,323,827,1992-12-19
42496,12,2425,336,840,1992-10-04
42497,6,14353,353,857,1992-12-13
42498,22,16281,369,873,1992-12-10
42499,16,8450,386,890,1992-09-22
42500,6,137,399,903,1992-12-23
42501,1,12065,416,920,1992-09-26
42502,17,4234,433,937,1992-11-15
42503,7,15680,446,950,1992-10-02
42504,1,7849,463,967,1992-10-17
42505,17,9777,479,983,1992-10-22
42506,1,1,1,11,1992-12-07
42507,13,11446,13,13,1992-12-01
42508,7,3615,30,30,1992-12-05
42509,1,15543,47,47,1992-12-24
42510,14,7230,60,60,1992-12-17
42511,8,19158,77,77,1992-11-08
42512,21,10845,90,90,1992-09-28
42513,15,3014,107,107,1992-11-21
42514,8,4942,123,123,1992-12-15
42515,2,16870,140,140,1992-10-14
42516,15,8557,153,153,1992-09-24
42517,9,726,170,170,1992-12-24
42518,3,12654,187,187,1992-10-01
42519,16,4341,200,200,1992-10-11
42520,10,16269,217,217,1992-11-27
42521,3,18197,233,233,1992-12-15
42522,20,10366,250,250,1992-12-06
42523,10,2053,263,263,1992-11-18
42524,4,13981,280,280,1992-09-27
42525,21,6150,297,297,1992-11-02
42526,11,17596,310,310,1992-10-25
42527,5,9765,327,327,1992-12-22
42528,18,1452,340,340,1992-11-09
42529,12,13380,357,357,1992-12-06
42530,5,15308,373,373,1992-09-24
42531,22,7477,390,390,1992-11-23
42532,12,18923,403,403,1992-12-20
42533,6,11092,420,420,1992-12-03
42534,1,3261,437,437,1992-12-19
42535,13,14707,450,450,1992-11-28
42536,7,6876,467,467,1992-12-26
42537,1,8804,483,483,1992-10-10
42538,17,973,500,500,1992-10-03
42539,7,12419,9,513,1992-11-14
42540,1,4588,26,530,1992-12-27
42541,18,16516,43,547,1992-11-10
42542,8,8203,56,560,1992-11-22
42543,2,372,73,577,1992-10-12
42544,15,11818,86,590,1992-10-29
42545,9,3987,103,607,1992-11-19
42546,2,5915,119,623,1992-10-26
42547,19,17843,136,640,1992-11-03
42548,9,9530,149,653,1992-12-29
42549,3,1699,166,670,1992-09-29
42550,20,13627,183,687,1992-11-09
42551,10,5314,196,700,1992-10-06
42552,4,17242,213,717,1992-12-05
42553,20,19170,229,733,1992-12-05
42554,14,11339,246,750,1992-12-06
42555,4,3026,259,763,1992-12-24
42556,21,14954,276,780,1992-11-22
42557,15,7123,293,797,1992-10-30
42558,5,18569,306,810,1992-09-21
42559,22,10738,323,827,1992-10-26
42560,12,2425,336,840,1992-11-25
42561,6,14353,353,857,1992-12-05
42562,22,16281,369,873,1992-10-24
42563,16,8450,386,890,1992-12-12
42564,6,137,399,903,1992-11-03
42565,1,12065,416,920,1992-12-10
42566,17,4234,433,937,1992-12-04
42567,7,15680,446,950,1992-11-02
42568,1,7849,463,967,1992-10-24
42569,17,9777,479,983,1992-10-30
42570,1,1,1,11,1992-12-07
42571,13,11446,13,13,1992-09-22
42572,7,3615,30,30,1992-12-09
42573,1,15543,47,47,1992-11-11
42574,14,7230,60,60,1992-11-19
42575,8,19158,77,77,1992-11-03
42576,21,10845,90,90,1992-11-12
42577,15,3014,107,107,1992-11-18
42578,8,4942,123,123,1992-09-26
42579,2,16870,140,140,1992-12-23
42580,15,8557,153,153,1992-10-26
42581,9,726,170,170,1992-10-25
42582,3,12654,187,187,1992-10-01
42583,16,4341,200,200,1992-10-11
42584,10,16269,217,217,1992-10-13
42585,3,18197,233,233,1992-10-26
42586,20,10366,250,250,1992-10-24
42587,10,2053,263,263,1992-11-12
42588,4,13981,280,280,1992-09-26
42589,21,6150,297,297,1992-12-09
42590,11,17596,310,310,1992-11-22
42591,5,9765,327,327,1992-11-30
42592,18,1452,340,340,1992-12-10
42593,12,13380,357,357,1992-11-05
42594,22,7477,390,390,1992-09-23
42595,6,11092,420,420,1992-11-04
42596,7,6876,467,467,1992-11-13
42597,1,8804,483,483,1992-11-28
42598,1,4588,26,530,1992-11-27
42599,18,16516,43,547,1992-10-12
42600,15,11818,86,590,1992-12-13
42601,9,3987,103,607,1992-11-04
42602,9,9530,149,653,1992-10-30
42603,3,1699,166,670,1992-12-15
42604,20,13627,183,687,1992-12-23
42605,10,5314,196,700,1992-11-09
42606,4,17242,213,717,1992-10-16
42607,20,19170,229,733,1992-10-09
42608,14,11339,246,750,1992-11-19
42609,4,3026,259,763,1992-10-09
42610,21,14954,276,780,1992-10-14
42611,15,7123,293,797,1992-12-28
42612,5,18569,306,810,1992-10-24
42613,22,10738,323,827,1992-10-17
42614,12,2425,336,840,1992-10-26
42615,6,14353,353,857,1992-12-11
42616,22,16281,369,873,1992-10-21
42617,16,8450,386,890,1992-12-16
42618,6,137,399,903,1992-09-28
42619,1,12065,416,920,1992-10-06
42620,17,4234,433,937,1992-12-22
42621,7,15680,446,950,1992-09-21
42622,1,7849,463,967,1992-10-01
42623,17,9777,479,983,1992-10-06
42624,1,1,1,11,1992-11-01
42625,13,11446,13,13,1992-11-18
42626,7,3615,30,30,1992-11-06
42627,1,15543,47,47,1992-10-01
42628,14,7230,60,60,1992-10-08
42629,8,19158,77,77,1992-10-18
42630,21,10845,90,90,1992-11-28
42631,15,3014,107,107,1992-11-21
42632,8,4942,123,123,1992-11-12
42633,2,16870,140,140,1992-12-08
42634,15,8557,153,153,1992-10-09
42635,9,726,170,170,1992-11-20
42636,3,12654,187,187,1992-10-07
42637,16,4341,200,200,1992-12-15
42638,10,16269,217,217,1992-10-15
42639,3,18197,233,233,1992-11-15
42640,20,10366,250,250,1992-12-27
42641,10,2053,263,263,1992-10-23
42642,4,13981,280,280,1992-12-03
42643,21,6150,297,297,1992-11-29
42644,11,17596,310,310,1992-10-16
42645,5,9765,327,327,1992-11-09
42646,18,1452,340,340,1992-11-28
42647,12,13380,357,357,1992-10-07
42648,5,15308,373,373,1992-11-19
42649,22,7477,390,390,1992-10-02
42650,12,18923,403,403,1992-11-20
42651,6,11092,420,420,1992-10-04
42652,1,3261,437,437,1992-12-06
42653,13,14707,450,450,1992-12-08
42654,7,6876,467,467,1992-11-20
42655,1,8804,483,483,1992-11-26
42656,17,973,500,500,1992-12-18
42657,7,12419,9,513,1992-10-27
42658,1,4588,26,530,1992-11-15
42659,18,16516,43,547,1992-10-07
42660,8,8203,56,560,1992-10-10
42661,2,372,73,577,1992-09-26
42662,15,11818,86,590,1992-10-26
42663,9,3987,103,607,1992-11-26
42664,2,5915,119,623,1992-09-27
42665,19,17843,136,640,1992-12-08
42666,9,9530,149,653,1992-11-29
42667,3,1699,166,670,1992-11-17
42668,20,13627,183,687,1992-10-16
42669,10,5314,196,700,1992-12-05
42670,4,17242,213,717,1992-12-21
42671,20,19170,229,733,1992-10-16
42672,14,11339,246,750,1992-10-18
42673,4,3026,259,763,1992-10-01
42674,21,14954,276,780,1992-10-19
42675,15,7123,293,797,1992-10-29
42676,5,18569,306,810,1992-10-19
42677,22,10738,323,827,1992-09-25
42678,12,2425,336,840,1992-11-07
42679,6,14353,353,857,1992-09-24
42680,22,16281,369,873,1992-12-28
42681,16,8450,386,890,1992-11-23
42682,6,137,399,903,1992-11-13
42683,1,12065,416,920,1992-11-21
42684,17,4234,433,937,1992-11-25
42685,7,15680,446,950,1992-11-11
42686,1,7849,463,967,1992-11-19
42687,17,9777,479,983,1992-12-12
42688,1,1,1,11,1992-12-14
42689,13,11446,13,13,1992-11-12
42690,7,3615,30,30,1992-11-26
42691,1,15543,47,47,1992-10-03
42692,14,7230,60,60,1992-12-02
42693,8,19158,77,77,1992-12-18
42694,21,10845,90,90,1992-10-04
42695,15,3014,107,107,1992-12-14
42696,8,4942,123,123,1992-10-19
42697,2,16870,140,140,1992-12-03
42698,15,8557,153,153,1992-11-24
42699,9,726,170,170,1992-12-16
42700,3,12654,187,187,1992-11-10
42701,16,4341,200,200,1992-10-22
42702,10,16269,217,217,1992-09-28
42703,3,18197,233,233,1992-09-27
42704,20,10366,250,250,1992-10-19
42705,10,2053,263,263,1992-11-18
42706,4,13981,280,280,1992-10-08
42707,21,6150,297,297,1992-10-03
42708,11,17596,310,310,1992-11-21
42709,5,9765,327,327,1992-11-13
42710,18,1452,340,340,1992-12-24
42711,12,13380,357,357,1992-12-01
42712,5,15308,373,373,1992-11-02
42713,22,7477,390,390,1992-10-19
42714,12,18923,403,403,1992-10-06
42715,6,11092,420,420,1992-12-18
42716,1,3261,437,437,1992-12-04
42717,13,14707,450,450,1992-12-14
42718,7,6876,467,467,1992-10-22
42719,1,8804,483,483,1992-11-23
42720,17,973,500,500,1992-10-02
42721,7,12419,9,513,1992-10-05
42722,1,4588,26,530,1992-10-05
42723,18,16516,43,547,1992-10-08
42724,8,8203,56,560,1992-12-02
42725,2,372,73,577,1992-11-14
42726,15,11818,86,590,1992-12-27
42727,9,3987,103,607,1992-11-07
42728,2,5915,119,623,1992-12-16
42729,19,17843,136,640,1992-11-04
42730,9,9530,149,653,1992-10-29
42731,3,1699,166,670,1992-10-27
42732,20,13627,183,687,1992-12-11
42733,10,5314,196,700,1992-10-29
42734,4,17242,213,717,1992-09-29
42735,20,19170,229,733,1992-10-11
42736,14,11339,246,750,1992-10-23
42737,4,3026,259,763,1992-11-14
42738,21,14954,276,780,1992-10-19
42739,15,7123,293,797,1992-10-11
42740,5,18569,306,810,1992-09-21
42741,22,10738,323,827,1992-09-22
42742,12,2425,336,840,1992-09-30
42743,6,14353,353,857,1992-12-04
42744,22,16281,369,873,1992-09-24
42745,16,8450,386,890,1992-11-19
42746,6,137,399,903,1992-10-20
42747,1,12065,416,920,1992-10-12
42748,17,4234,433,937,1992-11-01
42749,7,15680,446,950,1992-12-25
42750,1,7849,463,967,1992-12-21
42751,17,9777,479,983,1992-10-24
42752,1,1,1,11,1992-11-22
42753,13,11446,13,13,1992-09-21
42754,7,3615,30,30,1992-09-23
42755,1,15543,47,47,1992-10-04
42756,14,7230,60,60,1992-11-30
42757,8,19158,77,77,1992-09-23
42758,21,10845,90,90,1992-10-13
42759,15,3014,107,107,1992-12-08
42760,8,4942,123,123,1992-12-29
42761,2,16870,140,140,1992-11-05
42762,15,8557,153,153,1992-10-25
42763,9,726,170,170,1992-12-16
42764,3,12654,187,187,1992-09-30
42765,16,4341,200,200,1992-11-21
42766,10,16269,217,217,1992-10-15
42767,3,18197,233,233,1992-10-19
42768,20,10366,250,250,1992-10-24
42769,10,2053,263,263,1992-10-20
42770,4,13981,280,280,1992-12-24
42771,21,6150,297,297,1992-11-29
42772,11,17596,310,310,1992-10-06
42773,5,9765,327,327,1992-12-24
42774,18,1452,340,340,1992-11-04
42775,12,13380,357,357,1992-12-26
42776,5,15308,373,373,1992-11-05
42777,22,7477,390,390,1992-11-23
42778,12,18923,403,403,1992-12-05
42779,6,11092,420,420,1992-09-24
42780,1,3261,437,437,1992-12-19
42781,13,14707,450,450,1992-11-25
42782,7,6876,467,467,1992-10-02
42783,1,8804,483,483,1992-11-23
42784,17,973,500,500,1992-10-23
42785,7,12419,9,513,1992-11-11
42786,1,4588,26,530,1992-12-22
42787,18,16516,43,547,1992-12-26
42788,8,8203,56,560,1992-09-25
42789,2,372,73,577,1992-11-29
42790,15,11818,86,590,1992-10-19
42791,9,3987,103,607,1992-10-02
42792,2,5915,119,623,1992-09-24
42793,19,17843,136,640,1992-10-26
42794,9,9530,149,653,1992-10-25
42795,3,1699,166,670,1992-12-07
42796,20,13627,183,687,1992-11-17
42797,10,5314,196,700,1992-09-27
42798,4,17242,213,717,1992-12-05
42799,20,19170,229,733,1992-10-27
42800,14,11339,246,750,1992-10-25
42801,4,3026,259,763,1992-12-16
42802,21,14954,276,780,1992-10-29
42803,15,7123,293,797,1992-10-21
42804,5,18569,306,810,1992-10-19
42805,22,10738,323,827,1992-11-04
42806,12,2425,336,840,1992-12-10
42807,6,14353,353,857,1992-12-23
42808,22,16281,369,873,1992-12-06
42809,16,8450,386,890,1992-11-15
42810,6,137,399,903,1992-12-14
42811,1,12065,416,920,1992-11-11
42812,17,4234,433,937,1992-12-25
42813,7,15680,446,950,1992-09-23
42814,1,7849,463,967,1992-11-10
42815,17,9777,479,983,1992-10-22
42816,1,1,1,11,1992-12-15
42817,13,11446,13,13,1992-10-21
42818,7,3615,30,30,1992-10-24
42819,1,15543,47,47,1992-09-24
42820,14,7230,60,60,1992-09-23
42821,8,19158,77,77,1992-10-29
42822,21,10845,90,90,1992-12-14
42823,15,3014,107,107,1992-10-16
42824,8,4942,123,123,1992-10-21
42825,2,16870,140,140,1992-12-09
42826,15,8557,153,153,1992-11-07
42827,9,726,170,170,1992-10-21
42828,3,12654,187,187,1992-11-03
42829,16,4341,200,200,1992-12-08
42830,10,16269,217,217,1992-11-21
42831,3,18197,233,233,1992-11-11
42832,20,10366,250,250,1992-10-05
42833,10,2053,263,263,1992-11-25
42834,4,13981,280,280,1992-10-27
42835,21,6150,297,297,1992-12-08
42836,11,17596,310,310,1992-12-21
42837,5,9765,327,327,1992-12-13
42838,18,1452,340,340,1992-12-04
42839,12,13380,357,357,1992-09-30
42840,5,15308,373,373,1992-10-08
42841,22,7477,390,390,1992-09-26
42842,12,18923,403,403,1992-11-12
42843,6,11092,420,420,1992-09-23
42844,1,3261,437,437,1992-12-03
42845,13,14707,450,450,1992-12-26
42846,7,6876,467,467,1992-10-08
42847,1,8804,483,483,1992-11-07
42848,17,973,500,500,1992-11-18
42849,7,12419,9,513,1992-10-24
42850,1,4588,26,530,1992-11-13
42851,18,16516,43,547,1992-11-01
42852,8,8203,56,560,1992-11-26
42853,2,372,73,577,1992-10-28
42854,15,11818,86,590,1992-12-24
42855,9,3987,103,607,1992-09-21
42856,2,5915,119,623,1992-11-06
42857,19,17843,136,640,1992-12-01
42858,9,9530,149,653,1992-11-19
42859,3,1699,166,670,1992-10-06
42860,20,13627,183,687,1992-12-04
42861,10,5314,196,700,1992-12-15
42862,4,17242,213,717,1992-12-28
42863,20,19170,229,733,1992-12-07
42864,14,11339,246,750,1992-11-22
42865,4,3026,259,763,1992-11-24
42866,21,14954,276,780,1992-10-29
42867,15,7123,293,797,1992-11-03
42868,5,18569,306,810,1992-10-18
42869,22,10738,323,827,1992-11-03
42870,12,2425,336,840,1992-12-16
42871,6,14353,353,857,1992-11-23
42872,22,16281,369,873,1992-12-10
42873,16,8450,386,890,1992-11-30
42874,6,137,399,903,1992-11-07
42875,1,12065,416,920,1992-09-25
42876,17,4234,433,937,1992-11-04
42877,7,15680,446,950,1992-11-17
42878,1,7849,463,967,1992-12-27
42879,17,9777,479,983,1992-09-23
42880,1,1,1,11,1992-10-07
42881,13,11446,13,13,1992-11-23
42882,7,3615,30,30,1992-09-23
42883,1,15543,47,47,1992-12-17
42884,14,7230,60,60,1992-10-06
42885,8,19158,77,77,1992-10-02
